,item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1
38186,사과,411,후지(10kg),05,상품,04,10kg,2021-08-31,-
38187,사과,411,후지(10kg),05,중품,05,10kg,2021-08-31,-
38188,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-31,-
38189,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-31,-
38190,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-31,"47,500"
38191,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-31,"42,500"
38192,배,412,신고(15kg),01,상품,04,15kg,2021-08-31,-
38193,배,412,신고(15kg),01,중품,05,15kg,2021-08-31,-
38194,배,412,원황(15kg),04,상품,04,15kg,2021-08-31,"56,500"
38195,배,412,원황(15kg),04,중품,05,15kg,2021-08-31,"51,500"
38196,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-31,-
38197,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-31,-
38198,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-31,"22,000"
38199,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-31,"17,000"
38200,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-31,"15,000"
38201,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-31,"10,000"
38202,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-31,"32,500"
38203,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-31,"27,500"
38204,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-31,"21,500"
38205,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-31,"16,500"
38206,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-31,"26,000"
38207,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-31,"21,000"
38208,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-31,"42,600"
38209,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-31,"37,600"
38210,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-31,"31,000"
38211,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-31,"26,000"
38212,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-31,"43,000"
38213,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-31,"38,000"
38214,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-31,"45,600"
38215,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-31,"40,600"
38216,체리,425,수입(5kg),00,상품,04,5kg,2021-08-31,-
38217,체리,425,수입(5kg),00,중품,05,5kg,2021-08-31,-
38218,망고,428,수입(5kg),00,상품,04,5kg,2021-08-31,"54,600"
38219,망고,428,수입(5kg),00,중품,05,5kg,2021-08-31,"49,600"
38220,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-30,-
38221,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-30,-
38222,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-30,"47,500"
38223,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-30,"42,500"
38224,배,412,원황(15kg),04,상품,04,15kg,2021-08-30,"56,500"
38225,배,412,원황(15kg),04,중품,05,15kg,2021-08-30,"51,500"
38226,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-30,-
38227,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-30,-
38228,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-30,"22,000"
38229,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-30,"17,000"
38230,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-30,"15,000"
38231,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-30,"10,000"
38232,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-30,"32,500"
38233,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-30,"27,500"
38234,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-30,"21,000"
38235,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-30,"16,000"
38236,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-30,"24,000"
38237,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-30,"19,000"
38238,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-30,"42,600"
38239,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-30,"37,600"
38240,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-30,"30,000"
38241,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-30,"25,000"
38242,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-30,"43,000"
38243,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-30,"38,000"
38244,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-30,"45,600"
38245,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-30,"40,600"
38246,망고,428,수입(5kg),00,상품,04,5kg,2021-08-30,"54,600"
38247,망고,428,수입(5kg),00,중품,05,5kg,2021-08-30,"49,600"
38248,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-28,-
38249,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-28,-
38250,배,412,원황(15kg),04,상품,04,15kg,2021-08-28,-
38251,배,412,원황(15kg),04,중품,05,15kg,2021-08-28,-
38252,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-28,-
38253,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-28,-
38254,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-28,-
38255,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-28,-
38256,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-28,-
38257,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-28,-
38258,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-28,-
38259,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-28,-
38260,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-28,-
38261,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-28,-
38262,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-28,-
38263,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-28,-
38264,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-28,-
38265,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-28,-
38266,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-28,-
38267,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-28,-
38268,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-28,-
38269,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-28,-
38270,망고,428,수입(5kg),00,상품,04,5kg,2021-08-28,-
38271,망고,428,수입(5kg),00,중품,05,5kg,2021-08-28,-
38272,사과,411,후지(10kg),05,상품,04,10kg,2021-08-27,-
38273,사과,411,후지(10kg),05,중품,05,10kg,2021-08-27,-
38274,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-27,-
38275,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-27,-
38276,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-27,"47,500"
38277,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-27,"42,500"
38278,배,412,신고(15kg),01,상품,04,15kg,2021-08-27,-
38279,배,412,신고(15kg),01,중품,05,15kg,2021-08-27,-
38280,배,412,원황(15kg),04,상품,04,15kg,2021-08-27,"56,500"
38281,배,412,원황(15kg),04,중품,05,15kg,2021-08-27,"51,500"
38282,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-27,-
38283,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-27,-
38284,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-27,"22,000"
38285,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-27,"17,000"
38286,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-27,"15,000"
38287,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-27,"10,000"
38288,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-27,"32,500"
38289,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-27,"27,500"
38290,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-27,"21,000"
38291,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-27,"16,000"
38292,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-27,"24,000"
38293,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-27,"19,000"
38294,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-27,"42,600"
38295,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-27,"37,600"
38296,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-27,"30,000"
38297,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-27,"25,000"
38298,오렌지,421,발렌시아 미국(18kg),04,상품,04,18kg,2021-08-27,-
38299,오렌지,421,발렌시아 미국(18kg),04,중품,05,18kg,2021-08-27,-
38300,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-27,"43,000"
38301,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-27,"38,000"
38302,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-27,"45,600"
38303,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-27,"40,600"
38304,체리,425,수입(5kg),00,상품,04,5kg,2021-08-27,-
38305,체리,425,수입(5kg),00,중품,05,5kg,2021-08-27,-
38306,망고,428,수입(5kg),00,상품,04,5kg,2021-08-27,"54,600"
38307,망고,428,수입(5kg),00,중품,05,5kg,2021-08-27,"49,600"
38308,사과,411,후지(10kg),05,상품,04,10kg,2021-08-26,-
38309,사과,411,후지(10kg),05,중품,05,10kg,2021-08-26,-
38310,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-26,-
38311,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-26,-
38312,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-26,"47,500"
38313,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-26,"42,500"
38314,배,412,신고(15kg),01,상품,04,15kg,2021-08-26,-
38315,배,412,신고(15kg),01,중품,05,15kg,2021-08-26,-
38316,배,412,원황(15kg),04,상품,04,15kg,2021-08-26,"56,500"
38317,배,412,원황(15kg),04,중품,05,15kg,2021-08-26,"51,500"
38318,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-26,-
38319,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-26,-
38320,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-26,"22,000"
38321,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-26,"17,000"
38322,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-26,"15,000"
38323,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-26,"10,000"
38324,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-26,"32,500"
38325,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-26,"27,500"
38326,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-26,"21,000"
38327,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-26,"16,000"
38328,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-26,"24,000"
38329,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-26,"19,000"
38330,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-26,"42,600"
38331,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-26,"37,600"
38332,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-26,"30,000"
38333,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-26,"25,000"
38334,오렌지,421,발렌시아 미국(18kg),04,상품,04,18kg,2021-08-26,-
38335,오렌지,421,발렌시아 미국(18kg),04,중품,05,18kg,2021-08-26,-
38336,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-26,"43,000"
38337,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-26,"38,000"
38338,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-26,"45,600"
38339,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-26,"40,600"
38340,체리,425,수입(5kg),00,상품,04,5kg,2021-08-26,-
38341,체리,425,수입(5kg),00,중품,05,5kg,2021-08-26,-
38342,망고,428,수입(5kg),00,상품,04,5kg,2021-08-26,"54,600"
38343,망고,428,수입(5kg),00,중품,05,5kg,2021-08-26,"49,600"
38344,사과,411,후지(10kg),05,상품,04,10kg,2021-08-25,-
38345,사과,411,후지(10kg),05,중품,05,10kg,2021-08-25,-
38346,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-25,-
38347,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-25,-
38348,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-25,"47,500"
38349,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-25,"42,500"
38350,배,412,신고(15kg),01,상품,04,15kg,2021-08-25,-
38351,배,412,신고(15kg),01,중품,05,15kg,2021-08-25,-
38352,배,412,원황(15kg),04,상품,04,15kg,2021-08-25,"58,200"
38353,배,412,원황(15kg),04,중품,05,15kg,2021-08-25,"53,200"
38354,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-25,-
38355,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-25,-
38356,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-25,"22,000"
38357,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-25,"17,000"
38358,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-25,"15,000"
38359,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-25,"10,000"
38360,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-25,"32,500"
38361,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-25,"27,500"
38362,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-25,"21,000"
38363,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-25,"16,000"
38364,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-25,"24,000"
38365,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-25,"19,000"
38366,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-25,"42,600"
38367,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-25,"37,600"
38368,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-25,"30,000"
38369,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-25,"25,000"
38370,오렌지,421,발렌시아 미국(18kg),04,상품,04,18kg,2021-08-25,-
38371,오렌지,421,발렌시아 미국(18kg),04,중품,05,18kg,2021-08-25,-
38372,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-25,"43,000"
38373,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-25,"38,000"
38374,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-25,"45,600"
38375,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-25,"40,600"
38376,체리,425,수입(5kg),00,상품,04,5kg,2021-08-25,-
38377,체리,425,수입(5kg),00,중품,05,5kg,2021-08-25,-
38378,망고,428,수입(5kg),00,상품,04,5kg,2021-08-25,"55,000"
38379,망고,428,수입(5kg),00,중품,05,5kg,2021-08-25,"50,000"
38380,사과,411,후지(10kg),05,상품,04,10kg,2021-08-24,-
38381,사과,411,후지(10kg),05,중품,05,10kg,2021-08-24,-
38382,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-24,"27,500"
38383,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-24,"22,500"
38384,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-24,"47,500"
38385,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-24,"42,500"
38386,배,412,신고(15kg),01,상품,04,15kg,2021-08-24,-
38387,배,412,신고(15kg),01,중품,05,15kg,2021-08-24,-
38388,배,412,원황(15kg),04,상품,04,15kg,2021-08-24,"58,200"
38389,배,412,원황(15kg),04,중품,05,15kg,2021-08-24,"53,200"
38390,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-24,"21,000"
38391,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-24,"16,000"
38392,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-24,"22,000"
38393,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-24,"17,000"
38394,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-24,"15,000"
38395,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-24,"10,000"
38396,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-24,"32,500"
38397,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-24,"27,500"
38398,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-24,"21,000"
38399,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-24,"16,000"
38400,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-24,"24,000"
38401,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-24,"19,000"
38402,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-24,"42,600"
38403,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-24,"37,600"
38404,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-24,"28,000"
38405,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-24,"23,000"
38406,오렌지,421,발렌시아 미국(18kg),04,상품,04,18kg,2021-08-24,-
38407,오렌지,421,발렌시아 미국(18kg),04,중품,05,18kg,2021-08-24,-
38408,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-24,"45,000"
38409,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-24,"40,000"
38410,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-24,"45,600"
38411,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-24,"40,600"
38412,체리,425,수입(5kg),00,상품,04,5kg,2021-08-24,-
38413,체리,425,수입(5kg),00,중품,05,5kg,2021-08-24,-
38414,사과,411,후지(10kg),05,상품,04,10kg,2021-08-23,-
38415,사과,411,후지(10kg),05,중품,05,10kg,2021-08-23,-
38416,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-23,"27,500"
38417,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-23,"22,500"
38418,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-23,"51,200"
38419,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-23,"46,200"
38420,배,412,신고(15kg),01,상품,04,15kg,2021-08-23,-
38421,배,412,신고(15kg),01,중품,05,15kg,2021-08-23,-
38422,배,412,원황(15kg),04,상품,04,15kg,2021-08-23,"62,500"
38423,배,412,원황(15kg),04,중품,05,15kg,2021-08-23,"57,500"
38424,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-23,"21,000"
38425,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-23,"16,000"
38426,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-23,"22,000"
38427,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-23,"17,000"
38428,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-23,"15,000"
38429,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-23,"10,000"
38430,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-23,"32,500"
38431,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-23,"27,500"
38432,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-23,"21,000"
38433,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-23,"16,000"
38434,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-23,"24,000"
38435,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-23,"19,000"
38436,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-23,"42,600"
38437,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-23,"37,600"
38438,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-23,"28,000"
38439,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-23,"23,000"
38440,오렌지,421,발렌시아 미국(18kg),04,상품,04,18kg,2021-08-23,-
38441,오렌지,421,발렌시아 미국(18kg),04,중품,05,18kg,2021-08-23,-
38442,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-23,"45,000"
38443,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-23,"40,000"
38444,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-23,"45,600"
38445,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-23,"40,600"
38446,체리,425,수입(5kg),00,상품,04,5kg,2021-08-23,-
38447,체리,425,수입(5kg),00,중품,05,5kg,2021-08-23,-
38448,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-21,-
38449,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-21,-
38450,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-21,-
38451,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-21,-
38452,배,412,원황(15kg),04,상품,04,15kg,2021-08-21,-
38453,배,412,원황(15kg),04,중품,05,15kg,2021-08-21,-
38454,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-21,-
38455,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-21,-
38456,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-21,-
38457,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-21,-
38458,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-21,-
38459,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-21,-
38460,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-21,-
38461,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-21,-
38462,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-21,-
38463,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-21,-
38464,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-21,-
38465,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-21,-
38466,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-21,-
38467,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-08-21,-
38468,파인애플,420,수입(12kg),02,상품,04,12kg,2021-08-21,-
38469,파인애플,420,수입(12kg),02,중품,05,12kg,2021-08-21,-
38470,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-08-21,-
38471,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-08-21,-
38472,레몬,424,수입(17kg),00,상품,04,17kg,2021-08-21,-
38473,레몬,424,수입(17kg),00,중품,05,17kg,2021-08-21,-
38474,사과,411,후지(10kg),05,상품,04,10kg,2021-08-20,-
38475,사과,411,후지(10kg),05,중품,05,10kg,2021-08-20,-
38476,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-08-20,"27,500"
38477,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-08-20,"22,500"
38478,사과,411,홍로(10kg),07,상품,04,10kg,2021-08-20,"51,200"
38479,사과,411,홍로(10kg),07,중품,05,10kg,2021-08-20,"46,200"
38480,배,412,신고(15kg),01,상품,04,15kg,2021-08-20,-
38481,배,412,신고(15kg),01,중품,05,15kg,2021-08-20,-
38482,배,412,원황(15kg),04,상품,04,15kg,2021-08-20,"62,500"
38483,배,412,원황(15kg),04,중품,05,15kg,2021-08-20,"57,500"
38484,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-08-20,"27,000"
38485,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-08-20,"22,000"
38486,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-08-20,"22,000"
38487,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-08-20,"17,000"
38488,포도,414,거봉(2kg),02,상품,04,2kg,2021-08-20,"15,000"
38489,포도,414,거봉(2kg),02,중품,05,2kg,2021-08-20,"10,000"
38490,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-08-20,"32,500"
38491,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-08-20,"27,500"
38492,감귤,415,시설(3kg),02,S과,13,3kg,2021-08-20,"21,000"
38493,감귤,415,시설(3kg),02,M과,14,3kg,2021-08-20,"16,000"
38494,바나나,418,수입(13kg),02,상품,04,13kg,2021-08-20,"24,000"
38495,바나나,418,수입(13kg),02,중품,05,13kg,2021-08-20,"19,000"
38496,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-08-20,"42,600"
